chunk_id,text,text_length,meta_filename,meta_page_numbers,meta_title,meta_headings,meta_chunking_strategy
256,"The area of measurement can be restricted by the measurement frame or by a user defined region of interest (ROI).
Region of Interest - ROI ROI is a user defined area of the image. Whenever the ROI is displayed (by the View > Layers > Measurement ROI command), it is also applied to restrict the area of measurement.
Measurement Frame The measurement frame is a re-sizable rectangular frame which serves for bounding the area accepted for measurement. Turn the measurement frame ON via the Measure > Use Measurement Frame command.
Binary objects touching edges of ROI or the measurement frame can be treated differently (excluded from the measurement or included). This behavior can be specified within the Measure > Options window.",731,NIKON NIS ELEMENTS D Software Manual.pdf,132,Restricting the Area of Measurement,Restricting the Area of Measurement,balanced
257,"NIS-Elements D calculates basic statistics - mean value, standard deviation and distribution of all measured features. The features to be measured can be selected in the Measure > Object Features and the Measure > Field and ROI Features windows. Results of all automated measurements are
presented and can be exported from the View > Analysis Controls > Automated Measurement Results control panel.",398,NIKON NIS ELEMENTS D Software Manual.pdf,"132, 133",Statistics and Data Presentation,Statistics and Data Presentation,balanced
258,"Run the Edit > Options command and select the Measurement tab.
Rules for Excluding Objects This section regards automatic measurement. Select the options how to treat the objects touching the area borders when you are performing the automatic measurement:
Using Measurement Frame Pick up the option how to treat the object touching the measurement frame. Run the automatic measurement by the Measure > Use Measurement Frame command.
Using ROI Pick up the option how to treat the object touching the ROI frame. Run the automatic measurement by the View > Layers > Measurement ROI command.
Without Measurement Frame and ROI Pick up the option how to treat the object touching the image border. Turn off the measurement frame and ROI and run the automatic measurement.
These options do not affect the field measurement results (field measurement is always applied inside the defined area without exceptions).
Object Colors After the automatic measurement is performed, all measured objects are highlighted by color borders. Here you can select colors for the objects excluded from measurement according to the ROI/measurement frame settings. The Out of limits color will be used to highlight objects which do not fit the applied restrictions ( View > Analysis Controls > Automated Measurement ).",1292,NIKON NIS ELEMENTS D Software Manual.pdf,133,8.7. Measurement Options,8.7. Measurement Options,balanced
259,"Automatically zoom in Length manual measurements This option zooms the image while placing the measurement points to the image. Only the indicated measurement tools are affected.
Copy manual measurement objects from live image to captured NIS-Elements D enables to
measure manually on live camera signal ( View > Analysis Controls > Annotations and Measurements ). After the Acquire > Capture command is used, the measurement objects in the image are copied (or not) to the captured image according to this setting.
Label The manual measurement objects can be labeled. Select what information will be attached to every manual measurement object in an image.",657,NIKON NIS ELEMENTS D Software Manual.pdf,133,Manual Measurement,Manual Measurement,balanced
260,"(requires:Automatic Measurement)
The following list describes all the features that can be measured within NIS-Elements D Measurements. Suitable type of measurement (object, field, manual) and the required image layer (binary, color/binary) are included in the description.
AcqTime Calling the Grab Sequence command, the AcqTime is set to zero at the beginning. Then, NISElements D assigns the AcqTime to every newly grabbed image file header, which denotes time elapsed
from the beginning of the grabbing. If the Grab Sequence command is not called, than the AcqTime is the time elapsed since the start of NIS-Elements D .
Measurement Type: object, field
Image Type: binary
Area Area is a principal size criterion. In a non-calibrated system, it expresses the number of pixels; in a calibrated one, it expresses the real area.
Measurement Type: object, field, manual
Image Type: binary
Figure 8.12. Area
AreaFraction AreaFraction is the ratio of the segmented image area and the MeasuredArea. It has a strong stereological interpretation: in the case of isotropic uniform random sections it is equal to the volume fraction.
AreaFraction = Area/MeasuredArea
Measurement Type: field
Image Type: binary
Figure 8.13. Area fraction
Blue Arithmetic mean of pixel intensities of the blue component.
Measurement Type: manual
Image Type: color
BoundsLeft, BoundsRight, BoundsTop, BoundsBottom These are distances (X or Y coordinates) of the left, right, top, and bottom edge of the object bounding rectangle. The units of calibration are used if the image is calibrated. Otherwise, the coordinate value is in pixels.",1608,NIKON NIS ELEMENTS D Software Manual.pdf,"133, 134",8.8. Measurement Features,8.8. Measurement Features,balanced
261,"Image Type: binary
Figure 8.14. Bounds
BoundsAbsLeft, BoundsAbsRight, BoundsAbsTop, BoundsAbsBottom These are absolute distances (X or Y coordinates) of the left, right, top, and bottom edge of the object bounding rectangle within a motorized stage range. This feature can be measured only when a motorized stage is connected.
Measurement Type: object
Image Type: binary
Figure 8.15. BoundsAbs
BoundsPxLeft, BoundsPxRight, BoundsPxTop, BoundsPxBottom
These are distances (X or Y coordin-
ates) of the left, right, top, and bottom edge of the object bounding rectangle. Unlike the BoundsLeft,... distance, this value is always in pixels.
Measurement Type: object
Image Type:
binary
BrightVariation It is the usual standard deviation of brightness values.
Measurement Type:
object, field
Image Type:
color/binary
CentreX CentreX is the x co-ordinate of the center of gravity. The units of calibration are used if the image is calibrated. Otherwise, the coordinate value is in pixels.
Measurement Type: object
Image Type: binary
CentreY CentreY is the y co-ordinate of the center of gravity. The units of calibration are used if the image is calibrated. Otherwise, the coordinate value is in pixels.
Measurement Type: object
Image Type: binary
CentreXabs CentreXabs is the absolute x co-ordinate of the center of gravity within a motorized stage range. This feature can be measured only when a motorized stage is connected.
Measurement Type: object
Image Type:
binary
CentreYabs CentreXabs is the absolute y co-ordinate of the center of gravity within a motorized stage range. This feature can be measured only when a motorized stage is connected.
Measurement Type: object
Image Type: binary
CentreXpx CentreXpx is the x co-ordinate of the center of gravity. Unlike the CentreX coordinate, this value is always in pixels.
Measurement Type: object
Image Type: binary
CentreYpx CentreYpx is the y co-ordinate of the center of gravity. Unlike the CentreY coordinate, this value is always in pixels.
Measurement Type: object
Image Type:
binary
Circularity Circularity equals to 1 only for circles; all other shapes are characterized by circularity smaller than 1. It is a derived shape measure, calculated from the area and perimeter. This feature is useful for examining shape characteristics.
Circularity = 4* π *Area/Perimeter 2
Measurement Type: object
Image Type: binary
Class NIS-Elements D recognizes 12 classes (1-12). If you have selected class feature (function Object Features or Field Features), system automatically asks you to specify the class via dialog box. In field or scan objects measurements, the application asks for a class before measurement is performed on the current image. In single object measurement, NIS-Elements D asks for a class for every measured object. In the case you want to pass by, there is a possibility to run the SetClass function.
Measurement Type: object, field, manual
Image Type:
binary
Convexity Indicates convexity of the object edges.
Convexity = Area / Convex Hull Area
Measurement Type: object
Image Type: binary
DensityVariation density values.",3091,NIKON NIS ELEMENTS D Software Manual.pdf,"135, 136, 137",Measurement Type: object,Measurement Type: object,balanced
262,"Measurement Type: object, field
Image Type:
color/binary
EdfSurface EdfSurface is based on 3D model. It determines the surface area of an 3D object.
Measurement Type: object, field
Image Type:
binary, EDF
EdfRoughness EdfRoughness is based on 3D model. It indicates how much the 3D object is rough.
EdfRoughness = EdfSurface/Area
Measurement Type:
object, field
Image Type: binary, EDF
Elongation Elongation is determined as a ratio of MaxFeret and MinFeret features. This feature is useful for shape characteristics.
Elongation = MaxFeret/MinFeret
Measurement Type: object
Image Type:
binary
EqDiameter The equivalent diameter is a size feature derived from the area. It determines the diameter of a circle with the same area as the measured object:
Eqdia = sqrt(4*Area/ π )
Measurement Type: object, manual
Image Type: binary
Figure 8.16. EqDiameter
ExPurity This feature specifies the amount of white in the measured color, if the measured color can be composed of white and a pure spectral color.
Measurement Type: object, field, manual
Image Type: color
FillArea In case an object does not contain holes then the FillArea is equivalent to the Area. If an object contains holes, FillArea remains the same while Area is reduced by the area of the holes.
Measurement Type: object
Image Type: binary
Figure 8.17. FillArea
Figure 8.18. Calculation of Hue (H)
FillRatio FillRatio is the ratio of Area and FillArea:
FillRatio = Area/FillArea
If an object does not contain holes the FillRatio is equal 1. If an object contains holes, FillRatio is less than 1. This feature can distinguish objects with and without holes.
Measurement Type: object
Image Type: binary
IntensityVariation IntensityVariation is derived from an intensity histogram. It is an usual standard deviation of intensity values. This feature describes the inner structure of an object or a field.
Measurement Type: object, field
Image Type: color
Green Arithmetic mean of pixel intensities of the Green component.
Measurement Type: manual
Image Type:
color
HueTypical HueTypical is the hue value with maximum frequency in a hue value histogram. This feature describes the most frequent hue (color) in an object or field.
Measurement Type:
object, field
Image Type: color/binary
Measurement Type: object, field
Image Type: color/binary
Length Length is a derived feature appropriate for elongated or thin structures. As based on the rod model, it is useful for calculating length of medial axis of thin rods.
Length = (Perimeter + sqrt(Perimeter 2 -16*Area))/4
Measurement Type: object, manual
Image Type: binary
Figure 8.20. Length
LineLength Line length is defined as the length of the object with elongated shape.
Measurement Type: object
Image Type:
color/gray
Luminance Luminance is defined as a radiant power weighted by a spectral sensitivity that has characteristics of human vision.
Measurement Type: object, field, manual
Image Type: color
MaxFeret The MaxFeret is the maximal value of the set of Feret's diameters. Generally (for convex objects), Feret's diameter at angle α equals the projected length of object at angle α , α (0,180); NIS-Elements D calculates Feret's diameter for α =0, 10, 20, 30, ..., 180.
Measurement Type: object, manual
HueVariation HueVariation is the usual standard deviation of hue values. This feature describes hue (color) distribution of inner structure of an object or field.
Figure 8.19. Calculation of Hue (H)

Image Type: binary
MaxFeret90 The MaxFeret90 is a length projected across the MaxFeret diameter.
Measurement Type: object, manual
Image Type: binary
Figure 8.21. MaxFeret
MaxIntensity MaxIntensity value is derived from the intensity histogram. It is the maximal of intensity pixel values.

Measurement Type: manual
Image Type: color/gray
MeanBlue Arithmetic mean of pixel intensities of the Blue component.
Measurement Type: object, field, manual
Image Type: color/binary
MeanBrightness Arithmetic mean of brightness values of pixels.
Measurement Type: object, field, manual
Image Type: color/binary
MeanDensity Arithmetic mean of density values of pixels.
Measurement Type: object, field, manual",4117,NIKON NIS ELEMENTS D Software Manual.pdf,"137, 138, 139, 140",DensityVariation is derived from density values. It is a usual standard deviation of,DensityVariation is derived from density values. It is a usual standard deviation of,balanced
263,"Image Type: color/binary
MeanIntensity MeanIntensity value is derived from the intensity histogram. It is the arithmetic mean of pixel intensities.

Measurement Type: object, field, manual
Image Type:
color/binary
MeanGreen Arithmetic mean of pixel intensities of the Green component.
Measurement Type: object, field, manual
Image Type:
color/binary
MeanChord MeanChord is the mean value of secants in the 0, 45, 90 and 135 degrees directions. It is a derived feature and is calculated from the Area and mean projection according to the following formula.
MeanChord = 4*Area/(Pr 0 +Pr 45 +Pr 90 +Pr 135 )
Measurement Type: object, field
Image Type: binary
MeanRed Arithmetic mean of pixel intensities of the Red component.
Measurement Type: object, field, manual
Image Type:
color/binary
MeanSaturation Arithmetic mean of saturation values of pixels.

Figure 8.25. Calculation of Saturation (S)

Measurement Type: object, field
Image Type: color/binary
MeasuredArea MeasuredArea value is the area of the measurement frame or of a mask within the measurement frame, if the mask status is on.
Measurement Type: object, field
Image Type: binary
MinFeret The MinFeret value is the minimal value of the set of Feret's diameters. Generally (for convex objects), Feret's diameter at angle α equals the projected length of object at angle α , α (0,180); NISElements D calculates Feret""s diameter for α =0,10,20, 30, ..., 180.
Measurement Type: object, manual
Image Type: binary
MinIntensity MinIntensity value is derived from the intensity histogram. It is the minimum of intensity values of pixels.

Measurement Type: manual
Image Type: color/gray
NumberObjects NumberObjectsvalue returns the number of objects in the measurement frame. Exclusion rules for counting objects are taken into account.
Measurement Type: field
Image Type:
binary
Orientation Orientation is the angle at which Feret's diameters have their maximum. The diameters are calculated with 5 degrees angle increment.
Measurement Type: object
Image Type: binary
Figure 8.27. Orientation
Perimeter Perimeter is the total boundary measure. It includes both the outer and inner boundary (if there are holes inside an object). The perimeter is calculated from four projections in the directions 0, 45, 90 and 135 degrees using Crofton's formula
Perimeter = π *(Pr 0 +Pr 45 +Pr 90 +Pr 135 )/4
Measurement Type: object, field, manual",2388,NIKON NIS ELEMENTS D Software Manual.pdf,"140, 141, 142",DensityVariation is derived from density values. It is a usual standard deviation of,DensityVariation is derived from density values. It is a usual standard deviation of,balanced
264,"Figure 8.28. Perimeter
Red Arithmetic mean of pixel intensities of the Red component.
Measurement Type: manual
Image Type: color
Roughness This feature indicates how much the object is rough. '1' means the object roughness is minimal (the object is circular). The feature may acquire values in range <0;1>.
Roughness = Convex hull perimeter / Perimeter
Measurement Type: object, manual
Image Type:
binary
RoughnessInf This feature indicates how much the object is rough. '1' means the object roughness is minimal (the object is circular). The feature may acquire values in range <1;inf>.
RoughnessInf = 1 / Roughness
Measurement Type: object, manual
Image Type: binary
ShapeFactor This parameter is to define whether the object is rough or not.
Shape factor = 4 π (area)/(Convex hull perimeter) 2
Measurement Type: object, manual
Image Type: binary
Figure 8.29. ShapeFactor
StartX StartX is the x co-ordinate of a pixel on the object boundary. When you scan the image from the origin as indicated (left->right), the first pixel of the object you hit is the one with StartX and StartY coordinates.
Measurement Type: object
Image Type: binary
Figure 8.30. StartX
StartY StartY is the y co-ordinate of a pixel on the object boundary.
Measurement Type: object
Image Type: binary
StgPosX StgPosX feature is the x co-ordinate of the absolute position of the measured field. It is available only for systems equipped with a stage.
Measurement Type: object, field
Image Type: binary
Figure 8.31. StgPos
StgPosY StgPosY feature is the y co-ordinate of the absolute position of the measured field. It is available only for systems equipped with a stage.
Measurement Type: object, field
Image Type: binary
Straightness Feature which shows overall straightness of the object trajectory calculated by formula: End Points Distance / Trajectory Length. Values range is 0.0 - 1.0.
Measurement Type: object, field
Figure 8.32. VolumeEqCylinder
Image Type: binary
SumBrightness SumBrightness is defined as the sum of brightness in every pixel of the object.
Measurement Type: object, manual
Image Type: color/gray
SumDensity SumDensity is the sum of individual optical densities (O.D.) of each pixel in the area being measured. This feature describes, for instance, the amount of a substance in biological sections. Optical density is evaluated according to the following formula:
O.D. = -log((PixelIntensityValue+0.5/MaxIntensityValue)
Measurement Type: object, field, manual
Image Type:
color/binary
SumIntensity Sum Intensity is defined as the sum of intensity in every pixel of the object.
Measurement Type: object
Image Type: color/gray
SurfVolumeRatio SurfVolumeRatio is a feature with a strong stereological interpretation: if you measure on fields that are sampled systematically and independently of the content of the sections, then the feature is an unbiased estimator of the surface area of objects (inner structure) per volume of the whole sample.
SurfVolumeRatio = (4/ π )*Perimeter/MeasuredArea
Measurement Type: field
Image Type:
binary
Time Time assigns the time to a field (object) after a measurement has been performed. See the SetReferenceTime function help.
Measurement Type: object, field
Image Type: color/binary
VolumeEqCylinder This parameter is based on the rod model. Length is interpreted as height and Width as the base diameter of a cylinder. Bases are considered to be spherical.
VolumeEqCylinder = ( π d 2 )*(l-d)/4 + π d 3 /6,
where l=max(MaxFeret, Length), d=min(MinFeret, Width).
Measurement Type: object
Image Type: binary
VolumeEqSphere Supposing a profile was created as an intersection of a ball and a section that contains the center of the ball. VolumeEqSphere is the volume of the ball.
VolumeEqSphere = π *Eqdia 3 /6
Measurement Type: object
Image Type: binary
Figure 8.33. VolumeWqSphere
Figure 8.34. Width
WaveLen Dominant wavelength. This feature is defined as a wavelength of the pure spectral color that is, together with white, the measured color composed of. The color in the purple must be composed of more than one pure spectral colors therefore they have no dominant wavelength.
Measurement Type: object, field, manual
Image Type: color",4172,NIKON NIS ELEMENTS D Software Manual.pdf,"143, 144, 145, 146",Image Type: binary,Image Type: binary,balanced
265,"Width Width is a derived feature appropriate for elongated or thin structures. It is based on the rod model and is calculated according to the following formula:
Width = Area/Length
Measurement Type: object
Image Type: binary",225,NIKON NIS ELEMENTS D Software Manual.pdf,146,Image Type: binary,Image Type: binary,balanced
266,"The following interactive measurements can be performed within graphs.
Vertical, Horizontal Pick this tool to measure distances within the graph.
Angle This tool enables selecting an angle and its both line lengths. The resulting number represents a ratio between the projection of the y arrow on y axis and projection of the x arrow on x axis. The resulting number is a dimensionless value. This tool does not allow adjusting the x line length.
Free Angle This tool measures the same features as the previous angle tool but allows to adjust all of the angle's anchor points.
Area of Graph This tool enables you to draw a rectangle in the graph. Area will be measured of intersection of the rectangle with the area below the graph curve.
FWHM This tool measures the Full Width at Half Maximum value on the given graph range.
x Clear Mesurement Objects Deletes all the measured objects in the graph.
Reset Data Clears the table with the measurement results.",956,NIKON NIS ELEMENTS D Software Manual.pdf,147,8.9. Measurement on Graph,8.9. Measurement on Graph,balanced
267,"A typical task for Pixel Classifier may be counting the area of a cross-section of a blood vessel. Since there are at least three different types of tissue whose area should be calculated while background should not be counted at all.
1. Eliminate the background. You can:
define a region of interest. See 7.6. Regions of Interest - ROIs [112] for more information. ·
· use the method of accepted region. Run the Edit > Region > Region Settings commandfirst. Choose color of the background in the Region Settings dialog that appears. You can fill in the value 0 , which is easy to threshold. Next run the Edit > Region > Accepted Region command. Draw the boundary around the area to keep.
Finish drawing with a right click. The image is cropped according to the boundary. Area of image which remained outside the border is deleted and filled with the set background color.
2. Run View > Analysis Controls > Pixel Classifier to display the classifier panel. Press the Define button and edit all phases you want to detect separately. Use the and buttons and commands in the contextual menu to Add Rename , or Delete any class.
If you choose the Manual method of classifying, you can manually choose the intensity ranges of all phases.
Alternatively, you can sample areas and train the other algorithms to find phase boundaries.
3. Once all phases have been defined properly, the settings can be re-used to classify another images.",1428,NIKON NIS ELEMENTS D Software Manual.pdf,"147, 148, 149, 150",8.10. Pixel Classifier,8.10. Pixel Classifier,balanced
268,"Some image analysis data and measurement results can be transferred out of NIS-Elements D so they could be used further. There is a standard Export pull-down menu in some of the control panels (intensity profile, histogram, measurement, etc...) which enables the export.
The set of commands of the menu differs according to the type of data (tables or graphs) which can be exported. Click the arrow button to display the pull-down menu. When you select the destination, the
pull down menu hides and the icon of the selected export type appears on the Export button. The export action is performed after the button is pressed once more.",635,NIKON NIS ELEMENTS D Software Manual.pdf,"150, 151",8.11. Exporting Results,8.11. Exporting Results,balanced
269,"It is possible to export tabular data or a graph:
To MS Excel Tabular data can be exported to MS Excel. A new XLS sheet opens and the table is copied to it automatically.
To File Tabular data can be exported to an MS Excel sheet (xls) or a text file (tab delimited txt).
To Clipboard Data tables and graph images can be exported (copied) to MS Windows clipboard. Then the data or the image can be inserted into any appropriate application (text editor, spreadsheet processor, graphics editor) typically by the Paste command.
To Report Tabular data and graph images can be exported to NIS-Elements D report. If a report is already opened for editing, the data/graph will be appended to it. Otherwise, a new report will be created and the exported data inserted to it.
To Web Browser, To HTML Clipboard Some tabular data can be exported as a HTML table. It can be displayed in a default Internet browser (the Web Browser option), or the HTML code can be copied to Windows clipboard - ready to be inserted to any HTML/text editor.
To Printer Tabular data can be printed directly. This option opens a standard Print dialog window where it is possible to select a printer and print the data.",1186,NIKON NIS ELEMENTS D Software Manual.pdf,151,Export Destinations,Export Destinations,balanced
270,Run the Options command and switch to the Data export tab or press the Settings button within the export pull-down menu. There are two tabs available:,150,NIKON NIS ELEMENTS D Software Manual.pdf,151,Data Export Options,Data Export Options,balanced
271,"Export into Microsoft Excel application Select this option if you want to export the data to MS Excel application. You can choose if the data will be exported into currently opened file or a new file will be created. Or you can set to export the data to a specific file. If this file does not exist, it will be created. Choose the path and name of the file to be created/opened.
Set the Start at column values (column and row indexes). These values mark the first cell in the MS Excel application which will hold the exported data.
Export text files into folder Select this item if you prefer to export the data to a text file. Press the ... button and specify the target folder and the file name.
Data delimiter Pick up the type (tabulator, space, semicolon) of data delimiter which will be used when exporting data to MS Excel or clipboard.
Append exported data after previous exports If you check this item the existing data will not be overwritten by the new data.
Export also column headers if not appending Include the titles of columns in the files which are being created or overwritten. If the Append exported data after previous exports is selected, no headers will be included in the export.
Active target application after export If you check this item the exported file is opened in the default application (MS Excel or the default text editor) automatically.
Insert empty lines Check this item to allow insertion of empty lines in the exported data.",1463,NIKON NIS ELEMENTS D Software Manual.pdf,"151, 152",Global Settings Options,Global Settings Options,balanced
272,"You can modify the amount of data included in each export type.The control panels which contain the Export to file functionality are listed in the top pull-down menu. Select the control panel of which the export shall be modified.
Export Name A control panel such as View > Analysis Controls > Annotations and Measurements stores information about the measurement in multiple tables according to the measurement type (area, length, etc.). In this column, you can select the table you would like to modify.
Sheet name In this column you can define an arbitrary name which will be used to name a sheet or a txt file to which the data will be exported.
Options for: This section of the window enables you to select the items to be included/excluded from the selected table during export.",784,NIKON NIS ELEMENTS D Software Manual.pdf,152,Data export Options,Data export Options,balanced
273,"Report Generator allows the user to create a print-ready output containing measured data, images, graphs etc. Once you start it by the File > Report > New Blank Report command, a graphical editor appears.
Creating of a report is very similar to creating any document in a common text editor in many ways, so you can insert text fields, simple shapes, images, tables or graphs. As well as in the text editors, you can create report templates containing static objects (which do not change) and dynamic objects to be filled with data upon report creation. This comes especially handy in connection with the 12.2. Database [169] module where database fields are loaded to the report(s) automatically.",697,NIKON NIS ELEMENTS D Software Manual.pdf,153,9.1. Report Generator,9.1. Report Generator,balanced
274,"Once you insert an object, its appearance, behavior, and position can be changed via the context menu which appears on right-click:
· If there are more than one objects selected, the Group command makes them to behave as a single object.
· The Align or Distribute commands enable moving objects within the page or align them with another object(s).
· The Resize object commands enables to resize two objects to the same size.
· The Bring to front command changes the order of overlapping objects and brings the current object to front.
· The Send to back command moves the object to the bottom layer.
· The Lock command locks the object disabling any further changes to it until it is unlocked.
· The Properties command opens a window where object properties such as color, background color, border size and color, object size, font, aspect ratio, alignment, and shape can be adjusted.",885,NIKON NIS ELEMENTS D Software Manual.pdf,"153, 154",Context Menu Commands,Context Menu Commands,balanced
275,"Whenyoudouble-click any of the report objects, a window appears where the properties can be adjusted. Some properties are common to all types of objects, and some are special.",175,NIKON NIS ELEMENTS D Software Manual.pdf,154,9.2. Report Objects,9.2. Report Objects,balanced
276,"· The precise position can be determined by defining the XY coordinates of the top-left corner of the object.
· Line and fill colors can be selected.
· Line widths can be adjusted within the range of 0,25 to 6 pts.
· Precise width and height of the objects can be adjusted.
· Rotation of some objects can be adjusted.
Tip
Vector objects (report objects, annotations, interactive measurement objects, ROIs) can be copied by 'drag and drop' while holding the Shift key down.
1. Select the object(s).
2. Press Shift and drag the object somewhere.
3. A copy of the object is placed to where you release the mouse button.",616,NIKON NIS ELEMENTS D Software Manual.pdf,154,Common Properties,Common Properties,balanced
277,"Ellipse Minor and major axes lengths can be modified.
Arrow The arrow tip shape and size can be modified.",105,NIKON NIS ELEMENTS D Software Manual.pdf,"154, 155",Special Object Properties,Special Object Properties,balanced
278,"· Format of the text can be adjusted like in a standard text editor.
· The current date and time can be inserted from a pull-down menu.",135,NIKON NIS ELEMENTS D Software Manual.pdf,155,Text Box,Text Box,balanced
279,"· A new picture can be loaded to the image frame via the Load Picture button.
· The current image scale is displayed in the properties window. It shows the current scale/original image dimensions ratio (the image must be calibrated to use this feature).
· A scale bar can be displayed below the image. The position and width of the scale bar can be defined.",357,NIKON NIS ELEMENTS D Software Manual.pdf,155,Image,Image,balanced
280,"· Inner and outer borders can be hidden or displayed.
· Number of rows/columns can be modified.",95,NIKON NIS ELEMENTS D Software Manual.pdf,155,Table,Table,balanced
281,"· The range of displayed values can be limited by defining the min/max values.
· Histogram labels can be edited.
Insert bar code (requires:Local Option)
It is possible to insert bar-codes to the report.",202,NIKON NIS ELEMENTS D Software Manual.pdf,155,Graph,Graph,balanced
282,"You can align two objects to the same horizontal or vertical level.
1. Select more objects (e.g. by holding down CTRL and clicking with the left mouse button).
2. Right-click one of the selected objects and select the Align or Distribute > Align ... command from the context menu.
3. The objects will be aligned as indicated on the command icon.
4. If the Relative to Page ( ) option is turned ON , the objects will be aligned to the edges or the center of the page.",466,NIKON NIS ELEMENTS D Software Manual.pdf,155,Align Objects,Align Objects,balanced
283,"Objects of similar size can be distributed uniformly in the horizontal/vertical direction.
1. Select three or more objects.
2. Right click one of the objects and select the Align or Distribute > Distribute... command from the context menu.
3. Distances between the objects will be adjusted to equal.
4. If the Relative to Page option is turned ON , the outer objects will be moved to the edges of the page.",406,NIKON NIS ELEMENTS D Software Manual.pdf,"155, 156",Distribute Objects,Distribute Objects,balanced
284,"Sizes of objects can be unified too.
1. Select two or more objects.
2. Right-click the 'master' object to the size of which you want to resize the other objects.
3. Select one of the Resize Objects sub-menu commands.",216,NIKON NIS ELEMENTS D Software Manual.pdf,156,Match Object Sizes,Match Object Sizes,balanced
285,"Results of automatic-interactive measurement, graphs, or the current image can be inserted to reports.
1. Insert an object which can contain dynamic data (text, picture, table, or graph).
2. Right-click the object and select Insert Dynamic Data/Insert Dynamic Picture from the context menu.
3. A window appears.
4. Select one of the available sources, and click Next .
5. Finish the source definition and click OK . The data appear on the report page.",451,NIKON NIS ELEMENTS D Software Manual.pdf,156,Dynamic Data,Dynamic Data,balanced
286,"· Data inserted by user ( available for: image, text, table ) - the system will ask you to type a text or browse for an image to insert during the report creation. When creating a dynamic object of this type, a query text which will be used to prompt you for the data can be defined.
· System data ( available for: text, table ) - enables you to insert some general data such as date, the name of the user account currently logged in, the page number, or the page count.
· Macro ( available for: text, table ) - enables you to insert expressions, values, or results of a macro.
· Measurement available for: text, table, graph ( ) - enables you to insert results of automatic/interactive measurement.
· Database ( available for: image, text, table ) - this data source is displayed only when creating a database report template (see below). It enables you to insert a link to any of the database records.
The real purpose of the dynamic data turns up when creating reports using report templates.",995,NIKON NIS ELEMENTS D Software Manual.pdf,156,List of Available Dynamic Data Sources:,List of Available Dynamic Data Sources:,balanced
287,"A report template is a layout defining the appearance of future reports, which is ready to be filled with data. The data can be inserted by the user 'on demand' or automatically (dynamic data).",193,NIKON NIS ELEMENTS D Software Manual.pdf,157,9.3. Report Templates,9.3. Report Templates,balanced
288,"1. Run the File > Report > New Blank Report command. An empty report appears.
2. In the Report Generator, select File > Change to Template .
3. Edit the report template in the same way as a common report.
4. Insert the dynamic data where it is appropriate - measurement results to text boxes or tables, the current image to the image field, etc.).
5. Save the report template (*.rtt) via the File > Save command.",412,NIKON NIS ELEMENTS D Software Manual.pdf,157,To Create a Report Template,To Create a Report Template,balanced
289,"1. If the template is opened inside the Report Generator, run the File > Create Report command. Otherwise, use the File > Report > New Report from Template > Browse command inside the main application window to open a template from harddisk.
2. A report opens and the dynamic data is inserted automatically.
3. Save the report, print it, or export the page(s) to PDF using the commands from the File menu.",405,NIKON NIS ELEMENTS D Software Manual.pdf,157,To Create a Report FROM Template,To Create a Report FROM Template,balanced
290,"Pictures of a database together with the associated table data, or common images with the associated Image Info can be exported straight to a report.
1. Switch NIS-Elements D to Organizer by the View > Organizer Layout command.
2. Select one or more images. These images will be inserted to the report.
3. Click the Report button on the main tool bar. The following window appears:
4. In the Columns section, you can select fields, which will be included in the report. If you are exporting images from a database, the database table fields will be listed. If you are exporting images from a directory, image description items will appear.
5. The Template portion of the dialog specifies the layout details. If you select the Standard template, images will be organized in rows and columns. It is possible to set the number of columns and rows. If you select the Custom report template, a user report template (*.rtt) can be opened and used for the report creation. If such report does not exist yet, you can create it using the Create New button.",1047,NIKON NIS ELEMENTS D Software Manual.pdf,"157, 158",9.4. Creating Reports from Database,9.4. Creating Reports from Database,balanced
291,"1. A wizard appears. Select number of columns and rows of the new report template. Click Next .
2. Select the paper size, page orientation, and define margins. Click OK .
3. An untitled report template opens containing a grid of images spaced according to the columns/rows settings.
4. Edit the top-left cell of the image grid. You can change the text/image boxes position, size, and mapping. During report creation, all the other cells of the grid will be filled automatically according to the settings of the first one.
5. A custom header or automatic page numbering can be added to the report.",596,NIKON NIS ELEMENTS D Software Manual.pdf,158,If You Pressed the Create New Button,If You Pressed the Create New Button,balanced
292,"A macro - an executable sequence of commands - can make the work very effective. NIS-Elements D provides a C-like programming language utilizing its internal set of functions. The sequence of functions can be created either by recording the performed actions, by writing the functions within the macro editor, or by modifying the command history (the history is recorded automatically during the work). The macro can be saved to an external (*.mac) file for later use.",468,NIKON NIS ELEMENTS D Software Manual.pdf,159,10.1. Creating Macros,10.1. Creating Macros,balanced
293,"The fastest way to create a macro is to record it.
· Start the NIS-Elements D macro recorder by selecting the Macro > Record command.
· Perform the series of actions you would like to record.
· Finish the recording by the same command again (its name changes to 'Stop Recording')
· It is recommended to check the macro in the macro editor before saving. Run the Macro > Edit command to display it.
· Save the macro to a file via the Macro > Save As command.",457,NIKON NIS ELEMENTS D Software Manual.pdf,159,Recording a Macro,Recording a Macro,balanced
